Betreiber: LfU-Süd
Pegelkennziffer (PKZ): 5857100
Messstellenname: Ressen, Stau UP
Gewaessername: Ressener Mühlenfließ
Abstand zu Muendung: 
AEO [qkm]: 
Pegelnullpunkt: 41.42  PNP_NN 
ETRS 89_3_Ost: 442671.999782
ETRS 89_3_Nord: 5765304.999956
Geografische Laenge:  14.164264
Geografische Breite:  52.035399
Parameter: W [cm]
Datum;Uhrzeit;Wert[cm];Status des Werts
18.05.1982;00:00:00;21;Gut
19.05.1982;00:00:00;21;Gut
20.05.1982;00:00:00;20;Gut
21.05.1982;00:00:00;20;Gut
22.05.1982;00:00:00;20;Gut
23.05.1982;00:00:00;20;Gut
24.05.1982;00:00:00;23;Gut
25.05.1982;00:00:00;21;Gut
26.05.1982;00:00:00;20;Gut
27.05.1982;00:00:00;19;Gut
28.05.1982;00:00:00;19;Gut
29.05.1982;00:00:00;19;Gut
30.05.1982;00:00:00;19;Gut
31.05.1982;00:00:00;19;Gut
01.06.1982;00:00:00;18;Gut
02.06.1982;00:00:00;17;Gut
03.06.1982;00:00:00;16;Gut
04.06.1982;00:00:00;15;Gut
05.06.1982;00:00:00;15;Gut
06.06.1982;00:00:00;14;Gut
07.06.1982;00:00:00;14;Gut
08.06.1982;00:00:00;14;Gut
09.06.1982;00:00:00;14;Gut
10.06.1982;00:00:00;14;Gut
11.06.1982;00:00:00;14;Gut
12.06.1982;00:00:00;15;Gut
13.06.1982;00:00:00;15;Gut
14.06.1982;00:00:00;15;Gut
15.06.1982;00:00:00;16;Gut
16.06.1982;00:00:00;16;Gut
17.06.1982;00:00:00;16;Gut
18.06.1982;00:00:00;16;Gut
19.06.1982;00:00:00;16;Gut
20.06.1982;00:00:00;18;Gut
21.06.1982;00:00:00;17;Gut
22.06.1982;00:00:00;17;Gut
23.06.1982;00:00:00;17;Gut
24.06.1982;00:00:00;17;Gut
25.06.1982;00:00:00;17;Gut
26.06.1982;00:00:00;17;Gut
27.06.1982;00:00:00;17;Gut
28.06.1982;00:00:00;17;Gut
29.06.1982;00:00:00;17;Gut
30.06.1982;00:00:00;17;Gut
01.07.1982;00:00:00;17;Gut
02.07.1982;00:00:00;17;Gut
03.07.1982;00:00:00;17;Gut
04.07.1982;00:00:00;17;Gut
05.07.1982;00:00:00;17;Gut
06.07.1982;00:00:00;17;Gut
07.07.1982;00:00:00;17;Gut
08.07.1982;00:00:00;17;Gut
09.07.1982;00:00:00;16;Gut
10.07.1982;00:00:00;16;Gut
11.07.1982;00:00:00;15;Gut
12.07.1982;00:00:00;14;Gut
13.07.1982;00:00:00;14;Gut
14.07.1982;00:00:00;14;Gut
15.07.1982;00:00:00;14;Gut
16.07.1982;00:00:00;14;Gut
17.07.1982;00:00:00;13;Gut
18.07.1982;00:00:00;18;Gut
19.07.1982;00:00:00;13;Gut
20.07.1982;00:00:00;14;Gut
21.07.1982;00:00:00;14;Gut
22.07.1982;00:00:00;12;Gut
23.07.1982;00:00:00;12;Gut
24.07.1982;00:00:00;12;Gut
25.07.1982;00:00:00;11;Gut
26.07.1982;00:00:00;11;Gut
27.07.1982;00:00:00;11;Gut
28.07.1982;00:00:00;11;Gut
29.07.1982;00:00:00;11;Gut
30.07.1982;00:00:00;11;Gut
31.07.1982;00:00:00;10;Gut
01.08.1982;00:00:00;10;Gut
02.08.1982;00:00:00;10;Gut
03.08.1982;00:00:00;10;Gut
04.08.1982;00:00:00;8;Gut
05.08.1982;00:00:00;12;Gut
06.08.1982;00:00:00;12;Gut
07.08.1982;00:00:00;12;Gut
08.08.1982;00:00:00;12;Gut
09.08.1982;00:00:00;12;Gut
10.08.1982;00:00:00;12;Gut
11.08.1982;00:00:00;12;Gut
12.08.1982;00:00:00;12;Gut
13.08.1982;00:00:00;12;Gut
14.08.1982;00:00:00;12;Gut
15.08.1982;00:00:00;14;Gut
16.08.1982;00:00:00;11;Gut
17.08.1982;00:00:00;10;Gut
18.08.1982;00:00:00;9;Gut
19.08.1982;00:00:00;6;Gut
20.08.1982;00:00:00;6;Gut
21.08.1982;00:00:00;9;Gut
22.08.1982;00:00:00;9;Gut
23.08.1982;00:00:00;10;Gut
24.08.1982;00:00:00;9;Gut
25.08.1982;00:00:00;9;Gut
26.08.1982;00:00:00;9;Gut
27.08.1982;00:00:00;9;Gut
28.08.1982;00:00:00;9;Gut
29.08.1982;00:00:00;9;Gut
30.08.1982;00:00:00;12;Gut
31.08.1982;00:00:00;12;Gut
01.09.1982;00:00:00;12;Gut
02.09.1982;00:00:00;12;Gut
03.09.1982;00:00:00;12;Gut
04.09.1982;00:00:00;12;Gut
05.09.1982;00:00:00;12;Gut
06.09.1982;00:00:00;12;Gut
07.09.1982;00:00:00;12;Gut
08.09.1982;00:00:00;12;Gut
